x,y_predito,sentimento
Passei no IFsul Meu Deus graças ao senhor pai te amo caralho,2,positive
PASSEI NO IFSUL PORRA VAMOOOOOOOOOOOOO,2,positive
Esse ciclo finalizado no Ifes vai deixar muita saudade!,2,positive
fico feliz de ter escolhido esse cara como meu veterano no ifba. . .   parecia aquela cena de escolher o pokemon inicial e a escolha foi certeira  sou muito grato por ter conhecimento e desenvovido um vínculo c esse craque da bola!  VOA  MEU PIVETE,2,positive
gratificante ver que meus amigos do IFC querem que eu realmente vá  mas eu ainda tenho amigos no mirim tb🥹😭,2,positive
já tô com sdds das pessoas do ifes 🥹🥹,2,positive
O pacu é muito incrível melhor q muita gente do IFES,2,positive
gnt eu passei no ifsul  to em choque ainda,2,positive
Além desses  que foram as primeiras pessoas a realmente me acolher no ifes  tive várias outras pessoas maravilhosas que dividiram um pouco do seu ano comigo  e acho muito legal citar elas e memórias com elas,2,positive
Perdi meus amigos nesse meio tempo  perdi festa  perdi o contato com minha família  mas estudei  e realmente me esforcei para passar  orava a Deus tdo santo dia  na minha cabeça  entrar no ifes era a salvação de tudo. . .  E realmente era  eu só não sabia ainda. . .,2,positive
Agora que acabou msmin  posso citar msmin  Abraão  o mais sapo do ifes  o mais jack de todos  parabéns  conquistou o meu respeito  mostrou que contra tudo e todos conseguiu transformar o  da galera p bem melhor ❤️‍🩹,2,positive
  Lembro de olhar com carinho a placa enquanto estudei lá no IFBA. . . rs,2,positive
orgulhosa da minha melhor amiga que passou e entrou no IFSUL !!! vc vai longe amg  parabéns 🫶🏻🫶🏻 é pedir muito pra vc vir pra sp?? 😭 ,2,positive
Artigo de pesquisadores do IFSC é premiado em congresso . . .     📲💻  co/ebPnNmgc,2,positive
acabei de ganhar um café do meu amigo guardinha do ifal  amo muito esta instituição,2,positive
Quem estudou no ifma nunca vai sentir sdd da escola sio   não existe isso,2,positive
Cursos do IFSC são bem avaliados pelo MEC    📲💻  co/LwIlXA,2,positive
meu deus que saudades do ifes,2,positive
Estudar no ifes é ser diferente  é ser um destaque  uma referência  um titã! É aprender a contornar as adversidades  a suportar pressões e resistir tensões  é vencer os medos e inseguranças  é ser forjado  moldado  mudado.,2,positive
 to amiga é que eu passei no ifb da asa norte pra fazer dança ano q vem,2,positive
CARTA ABERTA Hoje eu encerro uma das etapas mais incríveis e marcantes da minha vida :  ser uma aluna do ifes.  Nunca pensei que fosse sentir tanto orgulho em vestir um uniforme e nem em como estudar num lugar não mudaria só a minha postura perante os estudos  mas também  a minha+,2,positive
 Decorar essas infos é facinho. .  Sei até hoje minha matrícula do IFBA  de  🤣  Coisa é eu lembrar de infos importantes dos últimos  anos.  Aí não conte comigo para nada,2,positive
O GUSTAVO ENTROU NO IFSUL PQP,2,positive
Tô sem acreditar ainda que eu entrei no ifsul,2,positive
  foi o gol mais plástico que eu vi dentro do ifc  e já teve milhares de golaços.,2,positive
Do iff só vai ficar saudades dos momentos e de alguns.,2,positive
meus amigos físicos divos lindos professores do IFMA fazem isso acontecer,2,positive
escutar pontos de exclamação e meu amor faz eu ter crise de choro pensando no iff e na banda,2,positive
passei em ° no ifmg pqp é o neymar dos estudos,2,positive
É NOIS NO IFMG  PORRA,2,positive
PASSEI NO IFMG PORRA AAAAHHHHHHHHHHH,2,positive
EU PASSEI NO IF CARALHOOO PASSEI NO IFMG EM SEGUNDOO LUGAAAAR ANO QUE VEM É FEDERAL PORRAAAAA,2,positive
Um projeto do  no 🇧🇷 está enfrentando desafios decorrentes do crescente número de pessoas refugiadas no mundo.    🧑‍🏭 Trata-se de um programa inovador de moradia e emprego  implementado em São Paulo com o apoio do ACNUR   e setor privado.   ,2,positive
esses dias eu estava criando twitter por causa do IFES  e agora sou veterana. . .,2,positive
Eu: bom tenho  anos tô trabalhando com Java e SQL tenho conhecimento em desenvolvimento web e tive no NDS do IFCE O maluco: bom eu sou quase formado em ciberseguranca e análise de dados dou palestra faço freelancer domino todas as áreas da programação  quero o estágio 🤓,2,positive
 Boa  tirei   mas estou fazendo para informática no ifrn zn  mas como fui bem nas objetivas tbm estou confiante,2,positive
 Por isso gosto da ideia de tentar no IFB.  É um curso em tese menor e mais focado.   Mas é possível que  se eu gostar  eu tente Gestão em Tecnologia da Informação na novíssima Universidade do DF.  Já passei lá uma vez  mas tava na UnB ainda e o lugar é super longe. . .  enfim,2,positive
Entrei no IFBA,2,positive
O ano todo o grupo do IFSC é quebra pau e briga  e hj simplesmente cada um contribuiu com a foto do seu gatinho  simplesmente melhor interação que eu já vi  todo mundo se une pra amar e flodar o grupo de fotos de gatinhos fofos,2,positive
adoro ver a galera atual do ifes agradecendo pelas experiências que esse instituto proporciona pra nós  já fazem dois anos que saí de lá e ainda existe  creio que sempre existirá  um amor imenso pelas memórias e pessoas que conheci naquele lugar,2,positive
maratonar pjo amanhã no ifsc com os besties 🫶🫶,2,positive
carai q saudade de quando eu estudava no ifam,2,positive
krl marçal tirou  na prova do iff que mlk genio do krlh fdp,2,positive
ai como eu queria ter visto,2,positive
Amnh h to no iff p ver meu pai Heron fazer uns / golzinhos no time do jota,2,positive
o melhor foi que juntou a glr do Liceu e do Ifma pra defender Jadson Akakakakka,2,positive
a mae da hanna sendo mil vezes mais bonita q essa songa,2,positive
eu to ate agr sem acreditar q passei no ifsul,2,positive
Conversando agora sobre o trote que organizamos no Iff  me lembrou o quão incrível foi.  Mesmo voltando de pandemia com restrições da coordenação  os bixos tiveram uma semana fantástica.   A saudade que fica. .  só queria viver novamente aquela semaninha de ,2,positive
HOJE: é meu aniversario passei no ifmg carti dropou joguei fortnite dps d mto tempo  VSFD MLHR DIA DA MINHA VIDA,2,positive
acho que nao vou passar no ifba. .  meu deus nao quero ir pra aql escola nnn afe vey tcahu,2,positive
pessoal do ifes formando e chovendo tbm  muito bom pois na minha o mundo tbm tava se acabando em água (n fiquei com inveja  parabéns fofinhos agora so piora 🫶🏼🥹,2,positive
sdd dele (o caramelo fofinho lá do ifes q amava colo,2,positive
Vi as fotos dos meus filhos do IFTO se formando e é de uma emoção muito boa.  Que coisa linda vê-los começando a vida!,2,positive
 o melhor estudante do ifes st é ele!!,2,positive
 po  a gente reclama do ifs  realmente é muito puxado  tem seus defeitos que todos nós conhecemos  mas pelo menos no meu caso e eu tenho certeza que também de outras pessoas  o ifs foi a melhor escolha da minha vida  conheci as pessoas mais incríveis  aprendi coisas fantásticas,2,positive
Nossa espero mto que o bloco H (engenharia civil  arquitetura e técnico em edificações) seja mais unido no IFSP e dê certo tudo que eu tô planejando,2,positive
ganhei ferrero rocher no amigo chocolate no iff tá 😘😘😘😘,2,positive
vou sentir falta do ifsp e das pessoas incríveis q conheci lá,2,positive
Sinceramente esse ano foi pika( dei um grau em mim e no meu shape  competição do iff gigante  boas viagens  os cria de sempre  A bolsa veio  peguei a Faixa roxa no Jiujitsu e amarela no judo  altas conquistas pessoais) pprt 🙏🙏🙏,2,positive
Q sdds do iff  das resenhas do alojamento  do pessoal de AP  dos treinos do cidy  sdds iff😭,2,positive
sdds dele  pé de jambo carregado do IFES,2,positive
tendo memórias de guerra do ifce  tô doida pra ir visitar lá quando voltar as aulas,2,positive
parabéns aos meus querides alunes do ifac que se formaram hj.  orgulho de vcs😘,2,positive
essa formatura do ifro rendeu d maissss!!!,2,positive
Tava com uma saudadezinha do IFAL,2,positive
mds o tempo tá &gt;perfeito&lt; p passar a manhã dormindo  mas eu estudo na pica do ifrn que tem aula até janeiro  isso é uma prr msm,2,positive
Alunos da EJA se formam em cursos de qualificação no IFES Serra!✨  Quarenta estudantes concluíram cursos de Eletricista Instalador Predial e Operador de Computador numa parceria entre o instituto federal e a Sedu.   Saiba mais:  co/edFDzPZF ,2,positive
PASSEI NO CEFET CARALHOOOOOOOO,2,positive
+  módulo concluído no ifes  graças a Deus,2,positive
saudades do iff,2,positive
Oficialmente uma estudade do ifce,2,positive
caiu a ficha de quem realmente acabou  e eu sou grato por todos os momentos vividos dentro do ifam  visitas técnicas e viagens com a galera,2,positive
Para conseguir um trabalho  você precisa de experiência.  Para ter experiência  você precisa de um trabalho.  E agora? Calma  nem tudo está perdido.  Se você é estudante  existe uma opção excelente: o estágio.   Veja no Blog do IFSC -&gt;  co/advhzEiB,2,positive
Mostrei uns desenhos meus ao mini Tony stark e ele sabe mais que mundo estudante do IFBA tá. . .  O guri da última vez que eu vi mal batia na minha cintura véi 😭😭😭😭😭  vou dar pra ele um livrinho massa pra ele ler de materiais,2,positive
Grato esse tempo que fiquei no IFES  grato por ter feito amizades que levarei pra vida  nunca é um adeus e sim um até breve!,2,positive
Homenageamos também o Dr.  Emerson Brum Bittencourt  diretor geral do Instituto Federal Fluminense  professor de ensino tecnológico e meio ambiente no IFF.   Parabenizamos por todo empenho e esforço prestados na educação da nossa cidade.   Vocês são fundamentais! Obrigado!  co/zRkEAhEnO,2,positive
 orgulho  ídolo demais nasceu para honrar a camisa  tu é o Marcos Réus do Ifsp 👏🏿👏🏿👏🏿👏🏿,2,positive
 a prova do iff é fácil  relaxa tu passa,2,positive
knust sendo o único servidor do iff educado e que me deu esperança  obg knust,2,positive
Eu tô amando o entretenimento q é a política do ifs KKKKKKKKKKK,2,positive
Tô tão feliz pelos meninos do vespertino do IFBA que passaram na UESB  de verdade  tô muito orgulhosa❤️,2,positive
🔊 Mais um servidor técnico do IFG Anápolis concluiu o Mestrado Profissional em Educação Profissional e Tecnológica (ProfEPT)  oferecido pela rede federal de ensino e que tem o Campus Anápolis como um de seus polos.  Wilsovelton Teles de Jesus  o Velton.,2,positive
Carta aberta pros meus amigos que estão saindo do ifes: Obrigado por tudo e por tanto  saibam que vcs são extremamente especiais pra mim e que cada um me marcou de uma forma! Espero do fundo do meu coração que nunca se esqueçam de mim  assim como nunca me esquecerei de vcs. . .,2,positive
Amajari: egressa do IFRR é aprovada em º lugar em mestrado de Zootecnia em Mato Grosso  co/uxrsLLot,2,positive
passei na prova do ifms 😜✌🏽,2,positive
"""Ahh mas a minha filha quando estudava no IFES na época a escola mudou ela mt  aí ela vem falando q virou bi  q começou a beber  a ir em festas  ficou mtt pra frente tá  aprontou horrores ""   KKKKKKKKKKKKKKK EU AMO MEU TRABALHO",2,positive
Fui no ifs hj e a única que me reconheceu na sala foi a psicóloga de lá 😭😭😭 te amo Fabiana te amo  me atendeu horrores em  e com certeza não teria conseguido chegar até hj sem ela 🫠,2,positive
 assista amor  to vendo de novo,2,positive
Felipe top # melhores profs que eu já tive até hoje  o único que ganha dele é Rodrigo  São dois dyvos que carregam o peso de serem os maiores do iff e que no dia que se encontrarem colocam o iff abaixo,2,positive
Comemorando o espírito natalino ao lado dos incríveis colegas da Reitoria e do Centro de Referência do IFF.  Momentos especiais de celebração e gratidão.    #IFF #Natal  co/YTGwsbjPkk,2,positive
minha irma representando o sobrenome pereira martins e passando no iff em quarto lugar no oitavo ano!!!!,2,positive
a maior felicidade da vida e não ter pendência nenhuma no ifes  sério vsf,2,positive
PUTA MERDA EU PASSEI EU PASSEI NO IFF  AAAAAAAAAAAAAAA ME AGUARDE,2,positive
PASSEEEEI NO IFF   E EM ° NA COTA AINDA 🙏🏽🙏🏽🙏🏽🙏🏽,2,positive
 Essa cena nunca me esqueço pois saimos da aula no iff e lotamos a pipoca que tinha em frente pra assistir.  Ninguem quis saber de aula.  Geral embolado no carrinho de pipoca assistindo.  Foi épico,2,positive
Passei no IFF  caraiii em º lugar  nunca foi sorte  sempre foi cota 🙏🏽🙏🏽🙏🏽,2,positive
saudades comunidade do ifes col no hayday,2,positive
Mdsss  passei no resultado preliminar do processo seletivo do IFRO pra área de gestão comercial 🥹❤️ Tô muito feliz por isso  agora é aguardar com muita alegria o resultado oficial da ° chamada,2,positive
parabéns  e  novas alunas do iff que orgulho titio está orgulhoso dms 👏🏼👏🏼,2,positive
Conquistas de dezembro  - Faixa amarela - Vaga no IFF  Obrigado Deus,2,positive
simplesmente toda a minha personalidade colada em um armário do iff ,2,positive
tô tão feliz por meus amigos passarem no iff  meus orgulhos🫶🏼,2,positive
 de nada amiga  você vai se sair mt bem no ifro!!,2,positive
se ngm de nós passar no ifam  agradeçam a Diana,2,positive
Eu vou passar no curso do IFPA.,2,positive
inspirador ver os alunos  apesar de todas as dificuldades e adversidades  serem aprovados no processo seletivo do iff.  👏👏👏,2,positive
KAKAKAKKAKAKAKAKA calma mulheres do Ifs  não briguem  vcs são lindas.  Briga é coisa de gente feia,2,positive
O EZRAAAAAAAAAAAAAA,2,positive
acho q se eu passar no ifsul  eu vou ser a pessoa mais feliz sério,2,positive
Saudades mesmo eu tenho é dos momentos do iff com meus amigos,2,positive
formatura do ifes é diferenciada demais,2,positive
tava olhando o resultado do iff  e vi q vários amigos passaram  tanto p ensino médio quanto p facul fico tão feliz por elesss  (ces vão conhecer o IFerno agr 🤪),2,positive
a aria fingindo q ta gostando de bj esse divo,2,positive
Me bateu uma sdd imensa do ifro hj,2,positive
Passei no IFF família,2,positive
Parece q apesar deu passar o dia inteiro no ifes  qualquer outra rotina estando fora de lá agr  eu me sinto muitoo mais produtiva e leve kkkkkkkk,2,positive
Procura-se su- no ifs  sendo participante do Grêmio estudantil melhor ainda 😈😈😈😈😈💅,2,positive
lembro até hoje de quando eu estava no º ano  e eu  livia e lais resolvemos se inscrever no ifes  e hoje estamos aqui  formadas,2,positive
